language	iso_code	gloss	ipa	asjp	sca	dolgo
telu1262	tel	Pfad::N	k a a l i t r o o ʋ ʌ	kalitrowo	KALITRUWE	KVRVTRVWV
telu1262	tel	Weg::N	m a a r ɡ ʌ m u	margomu	MARKEMY	MVRKVMV
telu1262	tel	Straße::N	b a a ʈ ʌ	bato	PATE	PVTV
telu1262	tel	Dorf::N	ɡ r a a m ʌ m u	gramomu	KRAMEMY	KRVMVMV
telu1262	tel	Stadt::N	p ʌ ʈ ʈ ʌ ɳ ʌ m u	potonomu	PETENEMY	PVTVNVMV
telu1262	tel	Brief::N	d͡ʑ a a b u	jabu	CAPY	KVPV
telu1262	tel	Buch::N	p u s t ʌ k ʌ m u	pustokomu	PYSTEKEMY	PVSTVKVMV
telu1262	tel	Buchstabe::N	ʌ k ʂ ʌ r ʌ m u	okSoromu	EKSEREMY	VKSVRVMV
telu1262	tel	Zeitung::N	ʋ a a r t a a p ʌ t r i k ʌ	wartapotriko	WARTAPETRIKE	WVRTVPVTRVKV
telu1262	tel	Leben::N	p r a a ɳ ʌ m u	pranomu	PRANEMY	PRVNVMV
telu1262	tel	Tod::N	m ʌ r ʌ ɳ ʌ m u	moronomu	MERENEMY	MVRVNVMV
telu1262	tel	Grab::N	s ʌ m a a d h i	somadhi	SEMATHI	SVMVTHV
telu1262	tel	Kirche::N	k r e s t ʌ ʋ u l ʌ ɡ u ɖ i	krestowulogudi	KRESTEWYLEKYTI	KRVSTVWVRVKVTV
telu1262	tel	Sünde::N	p a a p ʌ m u	papomu	PAPEMY	PVPVMV
telu1262	tel	Gott::N	d e e ʋ u ɖ u	dewudu	TEWYTY	TVWVTV
telu1262	tel	Arbeiter::N	p ʌ n i p a a ʈ u t͡ɕ e e ɕ e e ʋ a a ɖ u	ponipatuCeSewadu	PENIPATYCESEWATY	PVNVPVTVKVSVWVTV
telu1262	tel	Chef::N	j ʌ d͡ʑ ʌ m a a n u ɖ u	yojomanudu	JECEMANYTY	JVKVMVNVTV
telu1262	tel	Meister::N	k ʌ ɭ a a k a a r u ɖ u	koLakarudu	KELAKARYTY	KVRVKVRVTV
telu1262	tel	Arzt::N	ʋ a i d j u ɖ u	waidyudu	WAITJYTY	WVTJVTV
telu1262	tel	Lehrer::N	u p a a d h j a a j u ɖ u	upadhyayudu	YPATHJAJYTY	VPVTHJVJVTV
telu1262	tel	Geld::N	d r ʌ ʋ j ʌ m u	drowyomu	TREWJEMY	TRVWJVMV
telu1262	tel	Geschäft::N	ʋ j a a p a a r ʌ m u	wyaparomu	WJAPAREMY	WJVPVRVMV
telu1262	tel	Laden::N	ʌ̃ ɡ ʌ ɖ i	ogodi	EKETI	VKVTV
telu1262	tel	Preis::N	ʋ e l ʌ	welo	WELE	WVRV
telu1262	tel	Ware::N	s ʌ r ʌ k u l u	sorokulu	SEREKYLY	SVRVKVRV
telu1262	tel	Nutzen::N	p r ʌ j o o d͡ʑ ʌ n ʌ m u	proyojonomu	PREJUCENEMY	PRVJVKVNVMV
telu1262	tel	Reichtum::N	d h ʌ n ʌ m u	dhonomu	THENEMY	THVNVMV
telu1262	tel	Welt::N	p r ʌ p ʌ̃ t͡ɕ ʌ m u	propoComu	PREPECEMY	PRVPVKVMV
telu1262	tel	Land::N	d e e ɕ ʌ m u	deSomu	TESEMY	TVSVMV
telu1262	tel	Staat::N	r a a d͡ʑ j ʌ m u	rajyomu	RACJEMY	RVKJVMV
telu1262	tel	König::N	r a a d͡ʑ u	raju	RACY	RVKV
telu1262	tel	Macht::N	ʌ d h i k a a r ʌ m u	odhikaromu	ETHIKAREMY	VTHVKVRVMV
telu1262	tel	Grenze::N	s ʌ r i h ʌ d d u	sorihodu	SERIHETY	SVRVHVTV
telu1262	tel	Krieg::N	j u d d h ʌ m u	yudhomu	JYTHEMY	JVTHVMV
telu1262	tel	Feind::N	ɕ ʌ t r u ʋ u	Sotruwu	SETRYWY	SVTRVWV
telu1262	tel	Gewalt::N	d a u r d͡ʑ ʌ n j ʌ m u	daurjonyomu	TAYRCENJEMY	TVRKVNJVMV
telu1262	tel	Kampf::N	p o o ʈ l a a ʈ ʌ	potlato	PUTLATE	PVTRVTV
telu1262	tel	Bogen[Waffe]::N	ʋ i l l u	wilu	WILY	WVRV
telu1262	tel	Pfeil::N	b a a ɳ ʌ m u	banomu	PANEMY	PVNVMV
telu1262	tel	Gewehr::N	t u p a a k i	tupaki	TYPAKI	TVPVKV
telu1262	tel	Fehler::N	t ʌ p p ʌ	topo	TEPE	TVPV
telu1262	tel	Lüge::N	ʌ s ʌ t j ʌ m u	osotyomu	ESETJEMY	VSVTJVMV
telu1262	tel	Schaden::N	n ʌ ʂ ʈ ʌ m u	noStomu	NESTEMY	NVSTVMV
telu1262	tel	Unglück::N	d u r ʌ d r ʊ ʂ ʈ ʌ m u	durodruStomu	TYRETRYSTEMY	TVRVTRVSTVMV
telu1262	tel	Schuld::N	t ʌ p p u	topu	TEPY	TVPV
telu1262	tel	Alter::N	ʋ ʌ j ʌ s s u	woyosu	WEJESY	WVJVSV
telu1262	tel	Schluss::N	m u ɡ ĩ p u	mugipu	MYKIPY	MVKVPV
telu1262	tel	Zeit::N	k a a l ʌ m u	kalomu	KALEMY	KVRVMV
telu1262	tel	Tag::N	d i n ʌ m u	dinomu	TINEMY	TVNVMV
telu1262	tel	Morgen::N	u d ʌ j ʌ m u	udoyomu	YTEJEMY	VTVJVMV
telu1262	tel	Mittag::N	m ʌ d h j a a h n ʌ m u	modhyahnomu	METHJAHNEMY	MVTHJVHNVMV
telu1262	tel	Abend::N	s a a j ʌ̃ k a a l ʌ m u	sayokalomu	SAJEKALEMY	SVJVKVRVMV
telu1262	tel	Nacht::N	r ʌ t r i	rotri	RETRI	RVTRV
telu1262	tel	Woche::N	ʋ a a r ʌ m u	waromu	WAREMY	WVRVMV
telu1262	tel	Monat::N	n e l ʌ	nelo	NELE	NVRV
telu1262	tel	Jahr::N	s ʌ̃ ʋ ʌ t s ʌ r ʌ m u	sowotsoromu	SEWETSEREMY	SVWVTSVRVMV
telu1262	tel	Frühling::N	ʋ ʌ s ʌ̃ t ʌ k a a l ʌ m u	wosotokalomu	WESETEKALEMY	WVSVTVKVRVMV
telu1262	tel	Sommer::N	ʋ e e s ʌ ʋ i k a a m u	wesowikamu	WESEWIKAMY	WVSVWVKVMV
telu1262	tel	Herbst::N	a a k u r a a l u k a a l ʌ m u	akuralukalomu	AKYRALYKALEMY	VKVRVRVKVRVMV
telu1262	tel	Winter::N	ɕ i i t ʌ k a a l ʌ m u	Sitokalomu	SITEKALEMY	SVTVKVRVMV
telu1262	tel	Januar::N	d͡ʑ ʌ n ʌ ʋ ʌ r i	jonowori	CENEWERI	KVNVWVRV
telu1262	tel	Februar::N	pʰ i b r ʌ ʋ ʌ r i	pibrowori	PIPREWERI	PVPRVWVRV
telu1262	tel	März::N	m a a r t͡ɕ i	marCi	MARCI	MVRKV
telu1262	tel	April::N	e e p r i l u	eprilu	EPRILY	VPRVRV
telu1262	tel	Mai::N	m e e	me	ME	MV
telu1262	tel	Juni::N	d͡ʑ u u n	jun	CYN	KVN
telu1262	tel	Juli::N	d͡ʑ u u l a i	julai	CYLAI	KVRV
telu1262	tel	August::N	a a ɡ ʌ s ʈ u	agostu	AKESTY	VKVSTV
telu1262	tel	September::N	s e p ʈ h ẽ b ʌ r u	septheboru	SEPTHEPERY	SVPTHVPVRV
telu1262	tel	Oktober::N	ʌ k ʈ o o b ʌ r u	oktoboru	EKTUPERY	VKTVPVRV
telu1262	tel	November::N	n ʌ ʋ ʌ̃ b ʌ r u	nowoboru	NEWEPERY	NVWVPVRV
telu1262	tel	Dezember::N	ɖ i s ẽ b ʌ r	disebor	TISEPER	TVSVPVR
telu1262	tel	Montag::N	s o o m ʌ ʋ a a r ʌ m u	somowaromu	SUMEWAREMY	SVMVWVRVMV
telu1262	tel	Dienstag::N	m ʌ̃ ɡ ʌ ɭ ʌ ʋ a a r ʌ m u	mogoLowaromu	MEKELEWAREMY	MVKVRVWVRVMV
telu1262	tel	Mittwoch::N	b u d h ʌ ʋ a a r ʌ m u	budhowaromu	PYTHEWAREMY	PVTHVWVRVMV
telu1262	tel	Donnerstag::N	ɡ u r u ʋ a a r ʌ m u	guruwaromu	KYRYWAREMY	KVRVWVRVMV
telu1262	tel	Freitag::N	ɕ u k r ʌ ʋ a a r ʌ m u	Sukrowaromu	SYKREWAREMY	SVKRVWVRVMV
telu1262	tel	Samstag::N	ɕ ʌ n i ʋ a a r ʌ m u	Soniwaromu	SENIWAREMY	SVNVWVRVMV
telu1262	tel	Sonntag::N	a a d i ʋ a a r ʌ m u	adiwaromu	ATIWAREMY	VTVWVRVMV
telu1262	tel	groß::A	ɡ o p p a i n ʌ	gopaino	KUPAINE	KVPVNV
telu1262	tel	klein::A	t͡ɕ i n n ʌ	Cino	CINE	KVNV
telu1262	tel	lang::A	p o ɖ u ɡ a a ʈ i	podugati	PUTYKATI	PVTVKVTV
telu1262	tel	kurz::A	p o ʈ ʈ i	poti	PUTI	PVTV
telu1262	tel	breit::A	ʋ e ɖ ʌ l p a i n ʌ	wedolpaino	WETELPAINE	WVTVRPVNV
telu1262	tel	schmal::A	i ɽ u k a i n ʌ	irukaino	IRYKAINE	VRVKVNV
telu1262	tel	dicht::A	d ʌ ʈ ʈ ʌ m a i n ʌ	dotomaino	TETEMAINE	TVTVMVNV
telu1262	tel	dick[Gegenstand]::A	d ʌ ʈ ʈ ʌ m a i n ʌ	dotomaino	TETEMAINE	TVTVMVNV
telu1262	tel	dünn::A	p ʌ l u t͡ɕ ʌ n i	poluConi	PELYCENI	PVRVKVNV
telu1262	tel	fein::A	n a a d͡ʑ a a k a i n ʌ	najakaino	NACAKAINE	NVKVKVNV
telu1262	tel	fest::A	d r ʊ ɖ ʌ m a i ʋ ʌ	drudomaiwo	TRYTEMAIWE	TRVTVMVWV
telu1262	tel	flach::A	t͡ɕ ʌ d u ʋ a i n ʌ	Coduwaino	CETYWAINE	KVTVWVNV
telu1262	tel	glatt::A	n u n n ʌ n i	nunoni	NYNENI	NVNVNV
telu1262	tel	hart::A	k ʌ ʈ h i n ʌ m a i n ʌ	kothinomaino	KETHINEMAINE	KVTHVNVMVNV
telu1262	tel	weich::A	m r ʊ d u ʋ a i n ʌ	mruduwaino	MRYTYWAINE	MRVTVWVNV
telu1262	tel	rund::A	ɡ ũ ɖ r ʌ n i	gudroni	KYTRENI	KVTRVNV
telu1262	tel	spitz::A	m o n ʌ ɡ ʌ l ʌ	monogolo	MUNEKELE	MVNVKVRV
telu1262	tel	scharf::A	p ʌ d ʌ n a i n ʌ	podonaino	PETENAINE	PVTVNVNV
telu1262	tel	stumpf::A	ʋ a a ɖ i l e e n i	wadileni	WATILENI	WVTVRVNV
telu1262	tel	schwer::A	b ʌ r u ʋ t e n ʌ	boruwteno	PERYWTENE	PVRVWTVNV
telu1262	tel	schön::A	s ũ d ʌ r ʌ m a i n ʌ	sudoromaino	SYTEREMAINE	SVTVRVMVNV
telu1262	tel	heiß::A	ʋ e e ɖ i j a i n ʌ	wediyaino	WETIJAINE	WVTVJVNV
telu1262	tel	warm::A	ʋ e t t͡ɕ ʌ n i	weConi	WECENI	WVKVNV
telu1262	tel	kalt::A	t͡ɕ ʌ l l ʌ n i	Coloni	CELENI	KVRVNV
telu1262	tel	kühl::A	t͡ɕ ʌ l l ʌ n i	Coloni	CELENI	KVRVNV
telu1262	tel	frisch::A	t a a d͡ʑ a a j a i n ʌ	tajayaino	TACAJAINE	TVKVJVNV
telu1262	tel	feucht::A	t͡ɕ e m m ʌ ɡ a a n u n n ʌ	Cemoganuno	CEMEKANYNE	KVMVKVNVNV
telu1262	tel	nass::A	t ʌ ɖ i ɡ a a m ʌ n n ʌ	todigamono	TETIKAMENE	TVTVKVMVNV
telu1262	tel	trocken::A	ẽ ɖ i n ʌ	edino	ETINE	VTVNV
telu1262	tel	voll::A	n ĩ ɖ u	nidu	NITY	NVTV
telu1262	tel	leer::A	ɕ u u n j ʌ m a i n ʌ	Sunyomaino	SYNJEMAINE	SVNJVMVNV
telu1262	tel	offen::A	t e ɽ ʌ t͡ɕ i j u n n ʌ	teroCiyuno	TERECIJYNE	TVRVKVJVNV
telu1262	tel	geschlossen::A	m u u s i n ʌ	musino	MYSINE	MVSVNV
telu1262	tel	sauber::A	p ʌ r i ɕ u d d h ʌ m a i n ʌ	poriSudhomaino	PERISYTHEMAINE	PVRVSVTHVMVNV
telu1262	tel	schmutzig::A	m u ɽ i k i j a i n ʌ	murikiyaino	MYRIKIJAINE	MVRVKVJVNV
telu1262	tel	roh::A	p ʌ t t͡ɕ i	poCi	PECI	PVKV
telu1262	tel	reif::A	p ʌ̃ ɖ i ʋ ʌ	podiwo	PETIWE	PVTVWV
telu1262	tel	lecker::A	r u t͡ɕ i _ ɡ ʌ l ʌ	ruCigolo	RYCI_KELE	RVKV_KVRV
telu1262	tel	süß::A	t i j j ʌ n i	tiyoni	TIJENI	TVJVNV
telu1262	tel	bitter::A	t͡ɕ e e d a i n ʌ	Cedaino	CETAINE	KVTVNV
telu1262	tel	sauer::A	p u l l ʌ n i	puloni	PYLENI	PVRVNV
telu1262	tel	hell::A	k a a ̃ t i ɡ ʌ l ʌ	katigolo	KATIKELE	KVTVKVRV
telu1262	tel	dunkel::A	t͡ɕ i i k ʌ ʈ i j a i n ʌ	Cikotiyaino	CIKETIJAINE	KVKVTVJVNV
telu1262	tel	schwarz::A	n ʌ l l ʌ n i	noloni	NELENI	NVRVNV
telu1262	tel	weiß::A	t e l u p u	telupu	TELYPY	TVRVPV
telu1262	tel	rot::A	e ɽ ɽ ʌ n i	eroni	ERENI	VRVNV
telu1262	tel	gelb::A	p ʌ s u p u _ p ʌ t t͡ɕ ʌ	posupupoCo	PESYPY_PECE	PVSVPV_PVKV
telu1262	tel	blau::A	n i i l ʌ ʋ ʌ r ɳ ʌ m u	nilowornomu	NILEWERNEMY	NVRVWVRNVMV
telu1262	tel	grün::A	a a k u p ʌ t t͡ɕ ʌ n i	akupoConi	AKYPECENI	VKVPVKVNV
telu1262	tel	grau::A	n e r i s i n ʌ	nerisino	NERISINE	NVRVSVNV
telu1262	tel	bunt::A	r ʌ̃ ɡ e e l i i	rogeli	REKELI	RVKVRV
telu1262	tel	billig::A	t͡ɕ a u k ʌ j a i n ʌ	Caukoyaino	CAYKEJAINE	KVKVJVNV
telu1262	tel	teuer::A	ʋ e l ʌ p o ɖ u ɡ a i n ʌ	welopodugaino	WELEPUTYKAINE	WVRVPVTVKVNV
telu1262	tel	wertvoll::A	ʋ i l u p t e n ʌ	wilupteno	WILYPTENE	WVRVPTVNV
telu1262	tel	blind::A	ɡ r u ɖ ɖ i	grudi	KRYTI	KRVTV
telu1262	tel	taub::A	t͡ɕ e ʋ i ʈ i	Cewiti	CEWITI	KVWVTV
telu1262	tel	kräftig::A	ɕ ʌ k t i _ ɡ ʌ l ʌ	Soktigolo	SEKTI_KELE	SVKTV_KVRV
telu1262	tel	stark::A	b ʌ l ʌ m a i n ʌ	bolomaino	PELEMAINE	PVRVMVNV
telu1262	tel	schwach::A	b ʌ l ʌ h i i n ʌ m a i n ʌ	bolohinomaino	PELEHINEMAINE	PVRVHVNVMVNV
telu1262	tel	fett::A	k r o ʋ ʋ i n ʌ	krowino	KRUWINE	KRVWVNV
telu1262	tel	schlank::A	s ʌ n n ʌ n i	sononi	SENENI	SVNVNV
telu1262	tel	hübsch::A	s a a ɡ ʌ p t e n ʌ	sagopteno	SAKEPTENE	SVKVPTVNV
telu1262	tel	böse::A	t͡ɕ e ɖ ɖ ʌ	Cedo	CETE	KVTV
telu1262	tel	dumm::A	t e l i ʋ i l e e n i	teliwileni	TELIWILENI	TVRVWVRVNV
telu1262	tel	faul::A	s o o m ʌ r i j a i n ʌ	somoriyaino	SUMERIJAINE	SVMVRVJVNV
telu1262	tel	fleißig::A	ɕ r ʌ d d ʌ ɡ ʌ l ʌ	Srodogolo	SRETEKELE	SRVTVKVRV
telu1262	tel	geizig::A	p i s i n a a r i j a i n ʌ	pisinariyaino	PISINARIJAINE	PVSVNVRVJVNV
telu1262	tel	klug::A	t e l i ʋ i ɡ ʌ l ʌ	teliwigolo	TELIWIKELE	TVRVWVKVRV
telu1262	tel	geschickt::A	n i p u ɳ ʌ t ʌ ɡ ʌ l ʌ	nipunotogolo	NIPYNETEKELE	NVPVNVTVKVRV
telu1262	tel	lieb::A	p r i j ʌ m a i n ʌ	priyomaino	PRIJEMAINE	PRVJVMVNV
telu1262	tel	lustig::A	u l l a a s ʌ m u _ ɡ ʌ l ʌ	ulasomugolo	YLASEMY_KELE	VRVSVMV_KVRV
telu1262	tel	sanft::A	s a a d h u ʋ a i n ʌ	sadhuwaino	SATHYWAINE	SVTHVWVNV
telu1262	tel	hungrig::A	a a k ʌ l i ɡ o n i n ʌ	akoligonino	AKELIKUNINE	VKVRVKVNVNV
telu1262	tel	krank::A	ʋ j a a d h i ɡ ʌ l ʌ	wyadhigolo	WJATHIKELE	WJVTHVKVRV
telu1262	tel	nackt::A	d i ɡ ʌ̃ b ʌ r ʌ m a i n ʌ	digoboromaino	TIKEPEREMAINE	TVKVPVRVMVNV
telu1262	tel	traurig::A	ʋ i t͡ɕ a a r ʌ m u ɡ ʌ l ʌ	wiCaromugolo	WICAREMYKELE	WVKVRVMVKVRV
telu1262	tel	lebendig::A	p r a a ɳ ʌ m u t o o _ n u n n ʌ	pranomutonuno	PRANEMYTU_NYNE	PRVNVMVTV_NVNV
telu1262	tel	gut::A	m ʌ̃ t͡ɕ i	moCi	MECI	MVKV
telu1262	tel	schlecht::A	t͡ɕ e ɖ ɖ ʌ	Cedo	CETE	KVTV
telu1262	tel	richtig::A	s ʌ r i j a i n ʌ	soriyaino	SERIJAINE	SVRVJVNV
telu1262	tel	schlimm::A	ʌ s ʌ h j ʌ m a i n ʌ	osohyomaino	ESEHJEMAINE	VSVHJVMVNV
telu1262	tel	wahr::A	n i d͡ʑ ʌ m a i n ʌ	nijomaino	NICEMAINE	NVKVMVNV
telu1262	tel	alt::A	m u s ʌ l i	musoli	MYSELI	MVSVRV
telu1262	tel	neu::A	k r o t t ʌ	kroto	KRUTE	KRVTV
telu1262	tel	ehemalig::A	p u u r ʋ ʌ p u	purwopu	PYRWEPY	PVRWVPV
telu1262	tel	alt[Lebewesen]::A	m u s ʌ l i	musoli	MYSELI	MVSVRV
telu1262	tel	jung::A	p ʌ s i	posi	PESI	PVSV
telu1262	tel	arm::A	b i i d ʌ	bido	PITE	PVTV
telu1262	tel	reich::A	d h ʌ n ʌ ʋ ʌ̃ t u ɖ a i n ʌ	dhonowotudaino	THENEWETYTAINE	THVNVWVTVTVNV
telu1262	tel	bekannt::A	t e l i s i n ʌ	telisino	TELISINE	TVRVSVNV
telu1262	tel	berühmt::A	p r ʌ p i d d i k e k k i ʋ ʌ	propidikekiwo	PREPITIKEKIWE	PRVPVTVKVKVWV
telu1262	tel	fremd::A	ʌ n j ʌ m a i n ʌ	onyomaino	ENJEMAINE	VNJVMVNV
telu1262	tel	verschieden::A	bʰ e e d ʌ m a i n ʌ	bedomaino	PETEMAINE	PVTVMVNV
telu1262	tel	nah::A	d ʌ ɡ ɡ ʌ ɽ ʌ n u n n ʌ	dogoronuno	TEKERENYNE	TVKVRVNVNV
telu1262	tel	fern::A	d u u r ʌ m ʌ̃ d u n n ʌ	duromoduno	TYREMETYNE	TVRVMVTVNV
telu1262	tel	linker::A	e ɖ ʌ m ʌ p r ʌ k k ʌ ɡ ʌ	edomoprokogo	ETEMEPREKEKE	VTVMVPRVKVKV
telu1262	tel	rechter::A	k u ɖ i	kudi	KYTI	KVTV
telu1262	tel	anderer::A	ʋ e e ɽ t e n ʌ	werteno	WERTENE	WVRTVNV
telu1262	tel	erster::A	m o d ʌ ʈ i	modoti	MUTETI	MVTVTV
telu1262	tel	zweiter::A	r ẽ ɖ ʌ n ʌ	redono	RETENE	RVTVNV
telu1262	tel	dritter::A	m u u ɖ o o	mudo	MYTU	MVTV
telu1262	tel	letzter::A	k ʌ ɖ ʌ p ʌ ʈ i	kodopoti	KETEPETI	KVTVPVTV
telu1262	tel	allein::ADV	õ ʈ i ɡ a a	otiga	UTIKA	VTVKV
telu1262	tel	auf einmal::ADV	h ʌ r a a t t u ɡ ʌ	horatugo	HERATYKE	HVRVTVKV
telu1262	tel	zusammen::ADV	k ʌ l i s i	kolisi	KELISI	KVRVSV
telu1262	tel	lange::ADV	b ʌ h u k a a l ʌ m u	bohukalomu	PEHYKALEMY	PVHVKVRVMV
telu1262	tel	plötzlich::ADV	h ʌ r a a t t u ɡ ʌ	horatugo	HERATYKE	HVRVTVKV
telu1262	tel	sofort::ADV	t ʌ k ʂ ʌ ɳ ʌ m u	tokSonomu	TEKSENEMY	TVKSVNVMV
telu1262	tel	später::ADV	i ʈ i i ʋ ʌ l i	itiwoli	ITIWELI	VTVWVRV
telu1262	tel	jetzt::ADV	i p p u ɖ u	ipudu	IPYTY	VPVTV
telu1262	tel	heute::ADV	n e e ɖ u	nedu	NETY	NVTV
telu1262	tel	morgen::ADV	ɽ e e p u	repu	REPY	RVPV
telu1262	tel	bald::ADV	ɕ i i ɡʰ r ʌ m u ɡ ʌ	Sigromugo	SIKREMYKE	SVKRVMVKV
telu1262	tel	dann::ADV	ʌ p p u ɖ u	opudu	EPYTY	VPVTV
telu1262	tel	gestern::ADV	n i n n ʌ ʈ i _ d i n ʌ m u	ninotidinomu	NINETI_TINEMY	NVNVTV_TVNVMV
telu1262	tel	einst::ADV	p u u r ʋ ʌ m o k ʌ p p u ɖ u	purwomokopudu	PYRWEMUKEPYTY	PVRWVMVKVPVTV
telu1262	tel	damals::ADV	ʌ p p u ɖ u	opudu	EPYTY	VPVTV
telu1262	tel	danach::ADV	ʌ p p u ɖ u	opudu	EPYTY	VPVTV
telu1262	tel	vorher::ADV	e d u ʈ ʌ	eduto	ETYTE	VTVTV
telu1262	tel	zuerst::ADV	m o d ʌ ʈ i l o o	modotilo	MUTETILU	MVTVTVRV
telu1262	tel	einmal::ADV	o k ʌ s a a r i	okosari	UKESARI	VKVSVRV
telu1262	tel	manchmal::ADV	ʌ p p ʌ ʈ ʌ p p ʌ ʈ i k i	opotopotiki	EPETEPETIKI	VPVTVPVTVKV
telu1262	tel	oft::ADV	t ʌ ɽ ʌ t͡ɕ u ɡ a a	toroCuga	TERECYKA	TVRVKVKV
telu1262	tel	immer::ADV	e l l ʌ p p u ɖ u	elopudu	ELEPYTY	VRVPVTV
telu1262	tel	niemals::ADV	e p p u ɖ u n u l e e d u	epudunuledu	EPYTYNYLETY	VPVTVNVRVTV
telu1262	tel	hier::ADV	i k k ʌ ɖ ʌ	ikodo	IKETE	VKVTV
telu1262	tel	hierhin::ADV	i k k ʌ ɖ ʌ k u	ikodoku	IKETEKY	VKVTVKV
telu1262	tel	von hier::ADV	i k k ʌ ɖ ʌ n ũ ɖ i	ikodonudi	IKETENYTI	VKVTVNVTV
telu1262	tel	dort::ADV	ʌ k k ʌ ɖ ʌ	okodo	EKETE	VKVTV
telu1262	tel	dorthin::ADV	ʌ k k ʌ ɖ i k i	okodiki	EKETIKI	VKVTVKV
telu1262	tel	geradeaus::ADV	s u u ʈ i ɡ a a	sutiga	SYTIKA	SVTVKV
telu1262	tel	vorwärts::ADV	m ũ d u k u	muduku	MYTYKY	MVTVKV
telu1262	tel	rückwärts::ADV	ʋ e n u k ʌ k u	wenukoku	WENYKEKY	WVNVKVKV
telu1262	tel	zurück::ADV	ʋ e n u k ʌ bʰ a a ɡ ʌ m u	wenukobagomu	WENYKEPAKEMY	WVNVKVPVKVMV
telu1262	tel	unten::ADV	k r ĩ d ʌ	krido	KRITE	KRVTV
telu1262	tel	hinab::ADV	k ĩ d i k i	kidiki	KITIKI	KVTVKV
telu1262	tel	oben::ADV	m i i d ʌ	mido	MITE	MVTV
telu1262	tel	hinauf::ADV	p a i k i	paiki	PAIKI	PVKV
telu1262	tel	überall::ADV	ʌ̃ t ʌ ʈ a a	otota	ETETA	VTVTV
telu1262	tel	nicht::ADV	k a a d u	kadu	KATY	KVTV
telu1262	tel	ein wenig::ADV	k õ t͡ɕ e m u	koCemu	KUCEMY	KVKVMV
telu1262	tel	kaum::ADV	t͡ɕ a a l i t͡ɕ a a l ʌ k ʌ	CaliCaloko	CALICALEKE	KVRVKVRVKV
telu1262	tel	sehr::ADV	t͡ɕ a a l ʌ	Calo	CALE	KVRV
telu1262	tel	so::ADV	a a l a a ɡ u n ʌ	alaguno	ALAKYNE	VRVKVNV
telu1262	tel	noch::ADV	i p p ʌ ʈ i k i n i	ipotikini	IPETIKINI	VPVTVKVNV
telu1262	tel	nur::ADV	m a a t r ʌ m u	matromu	MATREMY	MVTRVMV
telu1262	tel	schon::ADV	i d i ʋ ʌ ɽ ʌ k e e	idiworoke	ITIWEREKE	VTVWVRVKV
telu1262	tel	wieder::ADV	t i r i ɡ i	tirigi	TIRIKI	TVRVKV
telu1262	tel	vergebens::ADV	n i ʂ pʰ ʌ l ʌ m u ɡ a a	niSpolomuga	NISPELEMYKA	NVSPVRVMVKV
telu1262	tel	vor::PRP	m ũ d u	mudu	MYTY	MVTV
telu1262	tel	hinter::PRP	ʋ e n u k ʌ	wenuko	WENYKE	WVNVKV
telu1262	tel	unter::PRP	k r ĩ d ʌ	krido	KRITE	KRVTV
telu1262	tel	durch::PRP	d ʋ a a r a a	dwara	TWARA	TWVRV
telu1262	tel	neben::PRP	d ʌ ɡ ɡ e r ʌ	dogero	TEKERE	TVKVRV
telu1262	tel	zwischen::PRP	m ʌ d h j ʌ	modhyo	METHJE	MVTHJV
telu1262	tel	wegen::PRP	k a a r ʌ ɳ ʌ̃ ɡ a a	karonoga	KARENEKA	KVRVNVKV
telu1262	tel	dies::PRN	i d i	idi	ITI	VTV
telu1262	tel	das::PRN	ʌ d i	odi	ETI	VTV
telu1262	tel	alles::PRN	s ʌ k ʌ l ʌ m u	sokolomu	SEKELEMY	SVKVRVMV
telu1262	tel	ich::PRN	n e e n u	nenu	NENY	NVNV
telu1262	tel	du::PRN	n i i ʋ u	niwu	NIWY	NVWV
telu1262	tel	er::PRN	ʌ t ʌ ɖ u	otodu	ETETY	VTVTV
telu1262	tel	wir::PRN	m ʌ n ʌ m u	monomu	MENEMY	MVNVMV
telu1262	tel	ihr::PRN	m i i r u	miru	MIRY	MVRV
telu1262	tel	sie::PRN	ʋ a a r u	waru	WARY	WVRV
telu1262	tel	was::FPRN	e e m i	emi	EMI	VMV
telu1262	tel	wer::FPRN	e ʋ ʌ ɖ u	ewodu	EWETY	VWVTV
telu1262	tel	wo::FADV	e k k ʌ ɖ ʌ	ekodo	EKETE	VKVTV
telu1262	tel	wohin::FADV	ẽ d u k u	eduku	ETYKY	VTVKV
telu1262	tel	wie::FADV	e ʈ ʈ u	etu	ETY	VTV
telu1262	tel	warum::FADV	e e l ʌ	elo	ELE	VRV
telu1262	tel	wieviel::FNUM	ẽ t ʌ	eto	ETE	VTV
telu1262	tel	eins::NUM	o k ʌ ʈ i	okoti	UKETI	VKVTV
telu1262	tel	zwei::NUM	r ẽ ɖ u	redu	RETY	RVTV
telu1262	tel	drei::NUM	m u u ɖ u	mudu	MYTY	MVTV
telu1262	tel	vier::NUM	n a a l u ɡ u	nalugu	NALYKY	NVRVKV
telu1262	tel	fünf::NUM	ʌ j i d u	oyidu	EJITY	VJVTV
telu1262	tel	sechs::NUM	a a ɽ u	aru	ARY	VRV
telu1262	tel	sieben::NUM	e e r u	eru	ERY	VRV
telu1262	tel	acht::NUM	e n i m ʌ d u	enimodu	ENIMETY	VNVMVTV
telu1262	tel	neun::NUM	t o m m i d i	tomidi	TUMITI	TVMVTV
